Entity,Code,Year,
Libya,LBY,1986,0.8636
Libya,LBY,1987,0.8982
Libya,LBY,1988,0.8339
Libya,LBY,1989,0.8097
Libya,LBY,1990,1.2317
Libya,LBY,1991,1.2381
Libya,LBY,1992,1.0216
Libya,LBY,1993,0.84
Libya,LBY,1994,0.7742
Libya,LBY,1995,0.7313
Libya,LBY,1996,0.7294
Libya,LBY,1997,1.009
Libya,LBY,1998,0.875
Libya,LBY,1999,0.7879
Libya,LBY,2000,0.7768
Libya,LBY,2001,0.756
Libya,LBY,2002,0.7785
Libya,LBY,2003,0.7603
Libya,LBY,2004,0.7666
Libya,LBY,2005,0.7576
Libya,LBY,2006,0.7879
Libya,LBY,2007,0.7879
Libya,LBY,2008,0.7879
Libya,LBY,2009,0.7895
Libya,LBY,2010,0.7762
Libya,LBY,2011,0.7696
Libya,LBY,2012,0.7817
Libya,LBY,2013,0.7805
Libya,LBY,2014,0.7794
Lithuania,LTU,1961,0.992
Lithuania,LTU,1962,0.9869
Lithuania,LTU,1963,0.7228
Lithuania,LTU,1964,1.0302
Lithuania,LTU,1965,0.7992
Lithuania,LTU,1966,1.3504
Lithuania,LTU,1967,1.0858
Lithuania,LTU,1968,1.3058
Lithuania,LTU,1969,1.1516
Lithuania,LTU,1970,1.4372
Lithuania,LTU,1971,1.4497
Lithuania,LTU,1972,1.3819
Lithuania,LTU,1973,1.634
Lithuania,LTU,1974,1.3218
Lithuania,LTU,1975,1.0043
Lithuania,LTU,1976,1.5309
Lithuania,LTU,1977,1.3972
Lithuania,LTU,1978,1.8053
Lithuania,LTU,1979,1.4721
Lithuania,LTU,1980,1.5053
Lithuania,LTU,1981,1.2947
Lithuania,LTU,1982,1.3925
Lithuania,LTU,1983,1.4511
Lithuania,LTU,1984,1.2722
Lithuania,LTU,1985,1.4563
Lithuania,LTU,1986,1.7767
Lithuania,LTU,1987,1.6565
Lithuania,LTU,1988,1.6402
Lithuania,LTU,1989,1.8283
Lithuania,LTU,1990,2.1148
Lithuania,LTU,1991,1.5693
Lithuania,LTU,1992,2.9411
Lithuania,LTU,1993,2.3718
Lithuania,LTU,1994,2.0348
Lithuania,LTU,1995,2.4455
Lithuania,LTU,1996,2.6926
Lithuania,LTU,1997,3.0016
Lithuania,LTU,1998,2.8671
Lithuania,LTU,1999,2.6098
Lithuania,LTU,2000,3.3413
Lithuania,LTU,2001,3.0559
Lithuania,LTU,2002,3.6335
Lithuania,LTU,2003,3.5783
Lithuania,LTU,2004,4.0276
Lithuania,LTU,2005,3.7332
Lithuania,LTU,2006,2.3554
Lithuania,LTU,2007,3.9219
Lithuania,LTU,2008,4.2689
Lithuania,LTU,2009,4.2004
Lithuania,LTU,2010,3.3045
Lithuania,LTU,2011,3.3914
Lithuania,LTU,2012,4.7829
Lithuania,LTU,2013,4.3022
Lithuania,LTU,2014,4.563
Luxembourg,LUX,2000,5.5769
Luxembourg,LUX,2001,5.4984
Luxembourg,LUX,2002,5.9669
Luxembourg,LUX,2003,6.1364
Luxembourg,LUX,2004,6.8241
Luxembourg,LUX,2005,6.0153
Luxembourg,LUX,2006,5.9694
Luxembourg,LUX,2007,5.599
Luxembourg,LUX,2008,6.6617
Luxembourg,LUX,2009,6.5677
Luxembourg,LUX,2010,5.9586
Luxembourg,LUX,2011,5.529
Luxembourg,LUX,2012,5.8665
Luxembourg,LUX,2013,6.3676
Luxembourg,LUX,2014,6.1541
Macedonia,MKD,1992,2.6752
Macedonia,MKD,1993,2.1352
Macedonia,MKD,1994,2.7545
Macedonia,MKD,1995,2.9304
Macedonia,MKD,1996,2.2922
Macedonia,MKD,1997,2.5485
Macedonia,MKD,1998,2.9615
Macedonia,MKD,1999,2.8026
Macedonia,MKD,2000,2.4719
Macedonia,MKD,2001,2.1298
Macedonia,MKD,2002,2.6473
Macedonia,MKD,2003,2.1761
Macedonia,MKD,2004,3.5217
Macedonia,MKD,2005,3.0811
Macedonia,MKD,2006,3.0098
Macedonia,MKD,2007,2.402
Macedonia,MKD,2008,3.4101
Macedonia,MKD,2009,3.0756
Macedonia,MKD,2010,3.0443
Macedonia,MKD,2011,3.3458
Macedonia,MKD,2012,2.6956
Macedonia,MKD,2013,3.1978
Macedonia,MKD,2014,3.755
Madagascar,MDG,1976,1.4943
Madagascar,MDG,1977,1.4907
Madagascar,MDG,1978,1.6154
Madagascar,MDG,1979,1.7927
Madagascar,MDG,1980,1.615
Madagascar,MDG,1981,1.6484
Madagascar,MDG,1982,1.5
Madagascar,MDG,1983,1.5
Madagascar,MDG,1984,1.5
Madagascar,MDG,1985,1.5
Madagascar,MDG,1986,1.5425
Madagascar,MDG,1987,1.7831
Madagascar,MDG,1988,1.6667
Madagascar,MDG,1989,1.6667
Madagascar,MDG,1990,2
Madagascar,MDG,1991,2.25
Madagascar,MDG,1992,2.5
Madagascar,MDG,1993,2.6667
Madagascar,MDG,1994,2
Madagascar,MDG,1995,2
Madagascar,MDG,1996,2
Madagascar,MDG,1997,2.5
Madagascar,MDG,1998,2.5
Madagascar,MDG,1999,2.3661
Madagascar,MDG,2000,2.3565
Madagascar,MDG,2001,2.381
Madagascar,MDG,2002,2.3501
Madagascar,MDG,2003,2.3464
Madagascar,MDG,2004,2.3439
Madagascar,MDG,2005,2.3381
Madagascar,MDG,2006,2.3256
Madagascar,MDG,2007,2.4444
Madagascar,MDG,2008,2.381
Madagascar,MDG,2009,2.3798
Madagascar,MDG,2010,2.3884
Madagascar,MDG,2011,2.3835
Madagascar,MDG,2012,2.3895
Madagascar,MDG,2013,2.3956
Madagascar,MDG,2014,2.4016
Malawi,MWI,1961,1.5
Malawi,MWI,1962,1.5
Malawi,MWI,1963,1.6182
Malawi,MWI,1964,1.5
Malawi,MWI,1965,2
Malawi,MWI,1966,2.0367
Malawi,MWI,1967,2.5467
Malawi,MWI,1968,2.1
Malawi,MWI,1969,2.2167
Malawi,MWI,1970,2.5914
Malawi,MWI,1971,2.2167
Malawi,MWI,1972,2.1375
Malawi,MWI,1973,2.0167
Malawi,MWI,1974,2.0923
Malawi,MWI,1975,2.1167
Malawi,MWI,1976,2.0886
Malawi,MWI,1977,2.035
Malawi,MWI,1978,2.5
Malawi,MWI,1979,1.25
Malawi,MWI,1980,1.25
Malawi,MWI,1981,0.9556
Malawi,MWI,1982,1
Malawi,MWI,1983,0.3329
Malawi,MWI,1984,0.8303
Malawi,MWI,1985,0.6989
Malawi,MWI,1986,0.8506
Malawi,MWI,1987,0.661
Malawi,MWI,1988,0.7208
Malawi,MWI,1989,0.6698
Malawi,MWI,1990,0.7735
Malawi,MWI,1991,0.587
Malawi,MWI,1992,0.4239
Malawi,MWI,1993,0.6306
Malawi,MWI,1994,0.2244
Malawi,MWI,1995,0.6865
Malawi,MWI,1996,0.8619
Malawi,MWI,1997,0.5896
Malawi,MWI,1998,0.7418
Malawi,MWI,1999,0.7877
Malawi,MWI,2000,0.7968
Malawi,MWI,2001,0.8989
Malawi,MWI,2002,0.5588
Malawi,MWI,2003,0.751
Malawi,MWI,2004,0.7537
Malawi,MWI,2005,0.8707
Malawi,MWI,2006,1.2071
Malawi,MWI,2007,2.2968
Malawi,MWI,2008,1.6133
Malawi,MWI,2009,1.5006
Malawi,MWI,2010,1.5123
Malawi,MWI,2011,1.5214
Malawi,MWI,2012,1.5104
Malawi,MWI,2013,1.4058
Malawi,MWI,2014,1.279
Mali,MLI,1961,1.5
Mali,MLI,1962,1.4
Mali,MLI,1963,1.3043
Mali,MLI,1964,1.1111
Mali,MLI,1965,1.1111
Mali,MLI,1966,1.3333
Mali,MLI,1967,1.3333
Mali,MLI,1968,1.3333
Mali,MLI,1969,1.3333
Mali,MLI,1970,1.3333
Mali,MLI,1971,1.3333
Mali,MLI,1972,1.3333
Mali,MLI,1973,1.3333
Mali,MLI,1974,1.3333
Mali,MLI,1975,1.3333
Mali,MLI,1976,1.3333
Mali,MLI,1977,1.3333
Mali,MLI,1978,1.3333
Mali,MLI,1979,1.3333
Mali,MLI,1980,1.3333
Mali,MLI,1981,1.3333
Mali,MLI,1982,1
Mali,MLI,1983,1
Mali,MLI,1984,1
Mali,MLI,1985,1.8095
Mali,MLI,1986,0.6762
Mali,MLI,1987,1.237
Mali,MLI,1988,1.5108
Mali,MLI,1989,1.3053
Mali,MLI,1990,1.1991
Mali,MLI,1991,2
Mali,MLI,1992,1.3987
Mali,MLI,1993,3.0909
Mali,MLI,1994,1.6278
Mali,MLI,1995,2.104
Mali,MLI,1996,1.9658
Mali,MLI,1997,1.2752
Mali,MLI,1998,2.4925
Mali,MLI,1999,2.1696
Mali,MLI,2000,2.3515
Mali,MLI,2001,2.4968
Mali,MLI,2002,2.6361
Mali,MLI,2003,3.2758
Mali,MLI,2004,2.9807
Mali,MLI,2005,2.2001
Mali,MLI,2006,2.4229
Mali,MLI,2007,2.5029
Mali,MLI,2008,2.4316
Mali,MLI,2009,2.9665
Mali,MLI,2010,2.5001
Mali,MLI,2011,3.4378
Mali,MLI,2012,4.0285
Mali,MLI,2013,3.9754
Mali,MLI,2014,4.442
Malta,MLT,1961,1.3746
Malta,MLT,1962,1.3746
Malta,MLT,1963,1.6005
Malta,MLT,1964,1.4789
Malta,MLT,1965,1.6015
Malta,MLT,1966,1.5029
Malta,MLT,1967,1.4322
Malta,MLT,1968,1.006
Malta,MLT,1969,1.3801
Malta,MLT,1970,1.4859
Malta,MLT,1971,2.1088
Malta,MLT,1972,2.2893
Malta,MLT,1973,2.3004
Malta,MLT,1974,1.8388
Malta,MLT,1975,2.2026
Malta,MLT,1976,2.7782
Malta,MLT,1977,3.4437
Malta,MLT,1978,2.8062
Malta,MLT,1979,2.7262
Malta,MLT,1980,3.4872
Malta,MLT,1981,3.9104
Malta,MLT,1982,4.3315
Malta,MLT,1983,3.9702
Malta,MLT,1984,3.6496
Malta,MLT,1985,3.7707
Malta,MLT,1986,3.8462
Malta,MLT,1987,3.6923
Malta,MLT,1988,3.6154
Malta,MLT,1989,3.75
Malta,MLT,1990,3.8341
Malta,MLT,1991,3.6429
Malta,MLT,1992,3.4375
Malta,MLT,1993,2.9
Malta,MLT,1994,2.7273
Malta,MLT,1995,2.625
Malta,MLT,1996,3.8182
Malta,MLT,1997,4.1073
Malta,MLT,1998,3.9073
Malta,MLT,1999,3.9442
Malta,MLT,2000,4.0134
Malta,MLT,2001,4
Malta,MLT,2002,5
Malta,MLT,2003,4
Malta,MLT,2004,4.1341
Malta,MLT,2005,4.1828
Malta,MLT,2006,4.0385
Malta,MLT,2007,4.2857
Malta,MLT,2008,4.8333
Malta,MLT,2009,4.9286
Malta,MLT,2010,4.7688
Malta,MLT,2011,4.8018
Malta,MLT,2012,4.7818
Malta,MLT,2013,4.8194
Malta,MLT,2014,4.8569
Mauritania,MRT,1961,0.2222
Mauritania,MRT,1962,0.2222
Mauritania,MRT,1963,0.2111
Mauritania,MRT,1964,0.2
Mauritania,MRT,1965,0.2222
Mauritania,MRT,1966,0.6061
Mauritania,MRT,1967,0.6053
Mauritania,MRT,1968,0.6053
Mauritania,MRT,1969,0.6316
Mauritania,MRT,1970,0.6316
Mauritania,MRT,1971,0.6452
Mauritania,MRT,1972,0.5556
Mauritania,MRT,1973,0.5
Mauritania,MRT,1974,0.5
Mauritania,MRT,1975,0.4839
Mauritania,MRT,1976,0.5952
Mauritania,MRT,1977,0.75
Mauritania,MRT,1978,0.5294
Mauritania,MRT,1979,0.5
Mauritania,MRT,1980,0.525
Mauritania,MRT,1981,0.6667
Mauritania,MRT,1982,0.6889
Mauritania,MRT,1983,0.6957
Mauritania,MRT,1984,1
Mauritania,MRT,1985,1
Mauritania,MRT,1986,1
Mauritania,MRT,1987,1.0196
Mauritania,MRT,1988,1.0352
Mauritania,MRT,1989,1.0547
Mauritania,MRT,1990,1.0769
Mauritania,MRT,1991,1.2
Mauritania,MRT,1992,1.234
Mauritania,MRT,1993,1
Mauritania,MRT,1994,1.2151
Mauritania,MRT,1995,1.2745
Mauritania,MRT,1996,1.3103
